"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif"
"PSME2P3",4.38532237004189,-4.01001928166352,16.4218778494057,3.127549371485e-49,9.34429380529029e-48,101.035635428468,TRUE
"PLA2G4B",-2.20517695984233,0.781297731568998,-16.4137312827445,3.41788849141073e-49,1.02033528064721e-47,100.947228563225,TRUE
"TYMS",2.36502263118994,3.39476654064272,16.4129896455796,3.44562013024718e-49,1.02776874567053e-47,100.939180986802,TRUE
"HAND2-AS1",-5.44208646711013,-2.30984026465028,-16.4113940578877,3.50604687094504e-49,1.04493437982082e-47,100.921867506894,TRUE
"CRYBG2",3.25065959349593,-0.244611342155009,16.4020863300361,3.8802282101224e-49,1.15550585935729e-47,100.820881551619,TRUE
"PSME2",1.06968960335057,7.70087807183365,16.3985358392115,4.03324263176786e-49,1.20008803914594e-47,100.782364686856,TRUE
"CEACAM8",-3.74645158413396,-8.36988941398866,-16.3921074295654,4.32577273251834e-49,1.28607597021415e-47,100.712634069205,TRUE
"DHODH",-1.88139726779996,4.4167145557656,-16.3904903618292,4.40263399225355e-49,1.30785610927002e-47,100.695094705652,TRUE
"DEFA4",-5.72031714954417,-6.92295576559546,-16.3900879013282,4.42197437522881e-49,1.31252732457221e-47,100.690729544781,TRUE
"ECI1-AS1",-2.2118118255728,-1.28058449905482,-16.3881708743318,4.51526829207428e-49,1.33912380940023e-47,100.669937590735,TRUE
"KIFAP3",1.39243245134269,2.81401701323251,16.3869839425177,4.57401365449625e-49,1.35543893609688e-47,100.657064596342,TRUE
"MIRLET7IHG",-1.92589916728258,-2.90085595463138,-16.383972454686,4.72650885932477e-49,1.39948611828995e-47,100.624404537202,TRUE
"C1RL-AS1",-1.75852047055925,1.17465935727788,-16.3838679592822,4.73189042121815e-49,1.39993768688378e-47,100.623271302899,TRUE
"BYSL",1.34609390983,3.23093894139887,16.381643867775,4.84789387444854e-49,1.43308954019834e-47,100.599151974577,TRUE
"LINC01703",4.51513448139936,-1.39820321361059,16.3685759392421,5.58915650802408e-49,1.65087038566137e-47,100.457457216406,TRUE
"EIF3I",1.08864324710519,6.41419678638941,16.3665184543211,5.71575876760211e-49,1.68689234977824e-47,100.435151365462,TRUE
"PCLAF",2.476052463661,2.50195349716446,16.3566540497666,6.36365434535877e-49,1.8765801493978e-47,100.328220825573,TRUE
"ADRA2B",-2.34388037447647,-0.738252930056711,-16.353600804246,6.57867737214681e-49,1.93841369550569e-47,100.295127758682,TRUE
"TMSB10",2.30554718896278,9.22076880907372,16.3524659924621,6.66043156306296e-49,1.96091099895173e-47,100.282828439243,TRUE
"SLITRK6",-4.43771136486815,-6.5082965973535,-16.3504540343801,6.80787800429703e-49,2.00269675392209e-47,100.261023112021,TRUE
"NDUFAF8",1.23019540280856,5.94941115311909,16.3495141153885,6.87787225568862e-49,2.02164891298585e-47,100.250836696757,TRUE
"ABT1",1.02862167036216,3.0946156899811,16.3470883242321,7.0618542420777e-49,2.07404830778044e-47,100.224547952474,TRUE
"WASHC5",1.21417887657057,3.537497731569,16.3449669131919,7.22677283650978e-49,2.12076863975862e-47,100.201558870184,TRUE
"B4GAT1",1.34509224439517,3.72236654064272,16.3372992917796,7.85556869101876e-49,2.30343294872918e-47,100.118475292748,TRUE
"PFDN1",1.01053220990391,4.30330264650284,16.3275350752178,8.7359555586623e-49,2.55951511489104e-47,100.012692136669,TRUE
"ATRIP",0.93676761763981,1.42527107750473,16.3162553521837,9.87625934085733e-49,2.88894512757826e-47,99.890516019989,FALSE
"ATRIP-TREX1",0.93676761763981,1.42527107750473,16.3162553521837,9.87625934085733e-49,2.88894512757826e-47,99.890516019989,FALSE
"PDGFB",1.96107724809066,1.41473345935728,16.3129858304784,1.02337435529506e-48,2.99110406373317e-47,99.8551074074651,TRUE
"PRIM1",1.933217536339,1.92899376181474,16.3101760553283,1.05512614433121e-48,3.0814267228775e-47,99.8246796594653,TRUE
"SUMF2",1.08947682926828,6.10795803402647,16.3090208541326,1.06846399823163e-48,3.11787070737993e-47,99.8121701978554,TRUE
"MORN2",1.30221686868686,3.27970775047259,16.3088497831999,1.07045342419244e-48,3.12116704832208e-47,99.8103177267662,TRUE
"CCDC167",1.25251649174673,5.23788506616257,16.3063592046861,1.09983927600012e-48,3.20427492440451e-47,99.7833487876535,TRUE
"MYO15A",-2.78106578713969,-1.54191701323251,-16.3041567239993,1.12649608346174e-48,3.27930507824737e-47,99.7595006048811,TRUE
"CDC45",2.88491112835673,0.556074291115312,16.3031288174978,1.13915669880949e-48,3.31350379194577e-47,99.7483709238533,TRUE
"PSMA7",1.0124860950973,7.22634631379962,16.2969671058272,1.2180834818247e-48,3.54024407315599e-47,99.6816596669777,TRUE
"RGPD3",-2.89142446415374,-4.48642533081285,-16.2960759106369,1.22994217234915e-48,3.57185046387571e-47,99.6720116111553,TRUE
"SERF2",0.897433017984707,9.89286918714556,16.2956786357684,1.2352655803104e-48,3.58444251245785e-47,99.667710779532,FALSE
"HNRNPC",0.892479859571313,7.67016899810964,16.2922105867559,1.2827244088162e-48,3.71918360738315e-47,99.6301677174566,FALSE
"NRXN1",-4.31442387287504,-7.13546105860113,-16.2862936973683,1.36793359286408e-48,3.96307720307732e-47,99.5661209974294,TRUE
"STT3A",1.31268951465877,5.87176219281664,16.2861187420839,1.37053733407176e-48,3.96745420766658e-47,99.5642273293437,TRUE
"ZBTB9",1.37101990638088,1.22516672967864,16.2846624023242,1.39240392218971e-48,4.02754221349869e-47,99.5484645657518,TRUE
"FKBP1A",1.12243371273712,6.17059962192817,16.2844366419016,1.39582469690371e-48,4.0342223186546e-47,99.5460210783638,TRUE
"CD200",2.58554073170732,-0.466407561436673,16.2826947641583,1.42250163714161e-48,4.10805345504199e-47,99.5271684742813,TRUE
"KRTDAP",-6.25746256467106,-5.92037296786389,-16.2806491618363,1.45448059026002e-48,4.19706676526462e-47,99.5050294591821,TRUE
"ALG14",1.57952488790342,1.69307580340265,16.2742379055595,1.55943130173636e-48,4.49633960955772e-47,99.4356480434727,TRUE
"PHF14",0.980323220004922,3.50134234404537,16.2726244110268,1.587013523267e-48,4.57223634191391e-47,99.4181885228162,FALSE
"ITGB3BP",1.52951066765213,2.61071398865784,16.2699309145441,1.63414727314487e-48,4.70429660288912e-47,99.3890436394162,TRUE
"KGD4",1.00690673811283,4.79826899810964,16.2682178017428,1.6648495425959e-48,4.78888298302488e-47,99.3705077890485,TRUE
"PSMA2",0.846758603104203,6.8111572778828,16.2588401451081,1.84340678821821e-48,5.29829848132299e-47,99.2690531015086,FALSE
"NXF1",-0.957234185760044,5.08335633270321,-16.2565943514545,1.88893140556599e-48,5.4248496007477e-47,99.2447592438823,FALSE
"ARHGAP27P1-BPTFP1-KPNA2P3",-1.73449829268293,0.191562570888469,-16.2533696371736,1.95626924396455e-48,5.61379682412309e-47,99.2098778550726,TRUE
"SMIM34",-4.03267309682182,-7.47566975425331,-16.2475639362021,2.08359969283534e-48,5.9697515745553e-47,99.1470839682335,TRUE
"LOC107983987",-4.03267309682182,-7.47566975425331,-16.2475639362021,2.08359969283534e-48,5.9697515745553e-47,99.1470839682335,TRUE
"HLA-DRA",2.53850503325941,6.88055708884688,16.2459803266369,2.11974522361481e-48,6.06852297811051e-47,99.1299570901917,TRUE
"C8orf76",1.12333474008376,3.92736465028355,16.2449557311184,2.14346417510811e-48,6.13071087991863e-47,99.1188762926009,TRUE
"LINC01093",-5.93134129342202,0.251846880907372,-16.2448964206276,2.14484527079052e-48,6.13071087991863e-47,99.1182348684621,TRUE
"SDHAP2",-1.44406925351072,4.20786994328923,-16.2421666442034,2.20938101338079e-48,6.3102077235827e-47,99.0887140403047,TRUE
"ZNF700",-1.34675991130821,1.75506748582231,-16.2367857061229,2.34232461391351e-48,6.68464825547756e-47,99.0305273583786,TRUE
"IDO1",4.11715429908844,-0.72458034026465,16.2357946614555,2.36766657703245e-48,6.75166256188962e-47,99.0198114094684,TRUE
"DPP9-AS1",-3.01319050012318,-4.30007901701323,-16.2343632051827,2.40475417059093e-48,6.85203933646948e-47,99.0043337685468,TRUE
"PIGF",1.01968363389997,3.24439243856333,16.2326015599675,2.45119349594405e-48,6.97888432127568e-47,98.9852865752573,TRUE
"CHCHD4",0.932895794530658,3.2391359168242,16.2311838444267,2.4892156134581e-48,7.08158432477605e-47,98.9699585024036,FALSE
"RPL36AL",0.88446936191179,7.568502268431,16.2302320214771,2.51507255558396e-48,7.14954180424849e-47,98.9596678211247,FALSE
"NDUFS8",1.0600205493964,6.79653100189036,16.2279413501932,2.57840455130509e-48,7.3238390936562e-47,98.9349029339776,TRUE
"CDKAL1",1.2650765065287,1.54280756143667,16.2265754156021,2.61692466102045e-48,7.42744191709955e-47,98.9201361041591,TRUE
"UBE2D2",1.00841394185759,5.45024423440454,16.2263029474047,2.62467685912029e-48,7.44362458304108e-47,98.9171905574268,TRUE
"CRACDL",2.33420704114314,-1.53353175803403,16.2109935293921,3.09916564151269e-48,8.78242091745138e-47,98.7517128198016,TRUE
"ANP32B",1.2261021286031,5.72408865784499,16.209738182757,3.14167702026244e-48,8.89594520378679e-47,98.7381462239454,TRUE
"SPATA6L",-1.96977292682927,0.452558979206049,-16.208741947593,3.17582762263016e-48,8.98563667413074e-47,98.7273801076858,TRUE
"PILRB",-2.32297077851688,3.14531474480151,-16.201336352401,3.44157709727825e-48,9.72996029659641e-47,98.6473562053226,TRUE
"NDEL1",-1.30620870165066,3.4699347826087,-16.1909753301585,3.8510349683177e-48,1.08790988626382e-46,98.5354167790904,TRUE
"SPSB2",1.45407336782458,2.25985860113422,16.1892615041291,3.92330281565042e-48,1.10660307312297e-46,98.5169030783939,TRUE
"LOC105369632",1.45407336782458,2.25985860113422,16.1892615041291,3.92330281565042e-48,1.10660307312297e-46,98.5169030783939,TRUE
"MTHFD2L",-1.58100856122198,2.25835444234405,-16.1869402458295,4.02334758418299e-48,1.1339405330235e-46,98.4918285992849,TRUE
"PAFAH1B3",2.30191630204483,3.2612943289225,16.1831152158229,4.19378925986082e-48,1.1810608527712e-46,98.450512835943,TRUE
"PUF60",1.10085871150529,6.45058771266541,16.1799332393797,4.34105486887337e-48,1.22158630073622e-46,98.4161454497119,TRUE
"SNAPIN",0.994585067750666,4.69620718336484,16.1796150332991,4.35606276670704e-48,1.22486006579576e-46,98.4127087441295,FALSE
"BUB1B",3.3087350283321,-0.501900189035917,16.178231884687,4.42190180946776e-48,1.24241066242639e-46,98.3977706541748,TRUE
"NEIL1",-1.61569129588569,3.33525822306238,-16.177173869663,4.47293388453331e-48,1.25577705291913e-46,98.3863443150045,TRUE
"SYF2",0.878915856122195,4.63884952741021,16.1713931870505,4.76231735539686e-48,1.33598827139306e-46,98.3239185733103,FALSE
"SNX15",1.23344249815225,2.93371644612476,16.1690777372535,4.88340495618997e-48,1.36889948505523e-46,98.2989160641096,TRUE
"MAN2C1",-1.02066016260164,5.45957410207939,-16.1502131079549,5.99162878846057e-48,1.67825707291595e-46,98.095258196018,TRUE
"PXDNL",3.7441568859325,-4.45197939508507,16.1476035346648,6.16352433513119e-48,1.72507399298071e-46,98.0670921681272,TRUE
"RAB11A",1.20210776053215,5.92139035916824,16.146633769178,6.22865088029884e-48,1.74195882593011e-46,98.0566255430706,TRUE
"ACAD11",-1.72933866962307,4.11901285444234,-16.1407465803451,6.63902318901442e-48,1.85529777355206e-46,97.9930899741816,TRUE
"PABPN1L",-4.12106756836653,-8.05057788279773,-16.1403079736726,6.6706555221083e-48,1.86270358544656e-46,97.9883567661921,TRUE
"ATP5PO",0.948413417097798,7.22385822306238,16.1359724161651,6.99154368844601e-48,1.95080728235418e-46,97.9415720819825,FALSE
"GOLGA8N",-2.26661585365854,0.361684310018904,-16.1315957556268,7.33110169914375e-48,2.04398097373746e-46,97.894348147928,TRUE
"TBC1D22A",1.04538180586351,3.21156049149338,16.1268543526787,7.71755568377041e-48,2.15007666060284e-46,97.8431935311383,TRUE
"LOC644456",2.28105671593989,-3.13777599243856,16.1267379859898,7.72729165453639e-48,2.15113814686599e-46,97.8419381239456,TRUE
"FAAP24",1.74358501355014,-0.248285633270321,16.1122131514645,9.04398401402893e-48,2.51575221220892e-46,97.685262792519,TRUE
"LOC730338",4.98722753880267,-4.30014404536862,16.1098039060646,9.28308169763547e-48,2.58028444644613e-46,97.6592795442551,TRUE
"STUB1",0.876131120965751,6.2053988657845,16.1083044599434,9.43506388430647e-48,2.620522219313e-46,97.6431089691166,FALSE
"SEC11A",0.981472919438274,6.17675349716446,16.1048880303419,9.7906893418467e-48,2.71721570182245e-46,97.6062668438101,FALSE
"MRPL28",0.917150672579444,5.71527429111531,16.096681210209,1.07005873451868e-47,2.96747151426757e-46,97.5177768645316,FALSE
"KPRP",-3.46885711012557,-8.54470888468809,-16.0965935779712,1.0710745266147e-47,2.96802109852215e-46,97.5168320529465,TRUE
"ADCY1",-3.69244369795516,-0.319561814744801,-16.0922099406976,1.12313503332621e-47,3.10991036192027e-46,97.4695718605521,TRUE
"MT-CYB",-1.55861561221978,12.9875790170132,-16.0911453626752,1.13615462386289e-47,3.14356318604014e-46,97.4580952548367,TRUE
"RBM5",-1.20940987681696,4.56925066162571,-16.0898617919906,1.15205291280003e-47,3.18512359387311e-46,97.4442581569228,TRUE
"LANCL2",1.08432432618871,2.79175255198488,16.0875032727478,1.18184656757749e-47,3.26500854258983e-46,97.4188339167345,TRUE
"AHI1",-1.62839987188963,1.37052911153119,-16.0830301253103,1.24048149716281e-47,3.42438926452525e-46,97.3706179929086,TRUE
"HDDC3",1.00726814486326,3.87855047258979,16.0822281727409,1.2512965001205e-47,3.45161962392662e-46,97.3619742509016,TRUE
"SDC2",1.59446618625276,6.98142533081285,16.0789235744145,1.2968636587965e-47,3.57459739392343e-46,97.3263576092964,TRUE
"CTSD",1.42635383592018,9.29462778827977,16.0786309858437,1.30097710827792e-47,3.583214719848e-46,97.323204237714,TRUE
"MEG3",-3.51022671101257,2.23872967863894,-16.0783352906281,1.30514746392354e-47,3.5919755942296e-46,97.3200174040874,TRUE
"ANP32A",1.10136095590046,5.80408336483932,16.0778046517376,1.31266484661296e-47,3.60992777249221e-46,97.3142985320527,TRUE
"CLTA",1.04065990884453,6.65636540642722,16.0726996077438,1.38723085317007e-47,3.8121019834161e-46,97.2592830494085,TRUE
"MCTS1",1.02697636856368,4.95654971644612,16.0680345129736,1.45906129025417e-47,4.00645869118885e-46,97.2090139580888,TRUE
"FIBP",0.907598546440004,4.90843572778828,16.0671033106932,1.47383783871248e-47,4.04397485888903e-46,97.1989803098714,FALSE
"HOOK2",-1.66720404533137,3.43307088846881,-16.0659190345672,1.49284618288539e-47,4.09303695505458e-46,97.1862200921414,TRUE
"EEF1D",1.26512288741068,8.99969716446125,16.0594096749939,1.60177881715189e-47,4.38839040312686e-46,97.1160894254604,TRUE
"SLAMF8",2.75493639812762,0.42372797731569,16.0582974202585,1.62117021744874e-47,4.43816742561138e-46,97.1041071618288,TRUE
"CD163L1",2.66561368563685,0.800279395085066,16.0545939213332,1.68744297437101e-47,4.6161166098449e-46,97.0642115954433,TRUE
"SEC13",0.964083798965249,5.99686049149338,16.0486601275192,1.79930832632018e-47,4.91842556880639e-46,97.0002969460731,FALSE
"CHCHD7",1.17404038679477,4.19920321361059,16.0447593761382,1.87684809082206e-47,5.12652088374202e-46,96.9582851913405,TRUE
"ADISSP",1.24837522542498,4.10066994328923,16.0329736740671,2.13197756976178e-47,5.81901637292651e-46,96.8313723800388,TRUE
"MMP25",-2.20613592510471,-1.07031190926276,-16.0258392066067,2.30294836838646e-47,6.28094130133711e-46,96.7545612919483,TRUE
"OGFOD3",1.0108613574772,3.9853,16.0256876867309,2.30672405259631e-47,6.28651575325065e-46,96.7529301259501,TRUE
"COPB2-DT",1.61852628972653,0.146872967863894,16.0164831728102,2.54806235988399e-47,6.93902563587012e-46,96.653850135498,TRUE
"MT1G",-5.39491792559745,7.17261058601134,-16.0101294787845,2.72919912616541e-47,7.42673594294833e-46,96.5854685694349,TRUE
"C11orf98",0.967166587829507,5.68271984877127,16.0082657638685,2.78472951250134e-47,7.57216974032294e-46,96.5654121241322,FALSE
"ACOT7",1.27845926829267,3.97667032136106,16.0071361263158,2.81893508916411e-47,7.65944331375347e-46,96.553255873213,TRUE
"PIGM",1.18197547179108,1.71503534971645,15.9995726823095,3.05901455643893e-47,8.30555627623705e-46,96.4718717679995,TRUE
"ANO10",1.38237352549889,3.09276427221172,15.9971264835461,3.14094793673547e-47,8.52164058680377e-46,96.4455530323225,TRUE
"RPL6P10",1.2876269105691,1.82229603024575,15.9968952836146,3.14880416462928e-47,8.53657505453379e-46,96.4430656160223,TRUE
"MRM2",0.93506188962798,3.5980843100189,15.9894524589239,3.41246748234357e-47,9.2444762743697e-46,96.3629969312043,FALSE
"PLD3",1.01822535353535,6.62392646502836,15.9868058846005,3.51144060798615e-47,9.50550376662976e-46,96.3345286135197,TRUE
"KEAP1",0.867743079576239,5.33025141776938,15.9825024559086,3.67852770030227e-47,9.95039001853e-46,96.2882415345615,FALSE
"NDUFB7",1.01109905395417,7.69579395085066,15.9810834609642,3.73534368910225e-47,1.00965533326955e-45,96.2729799650894,TRUE
"ZNF16",1.17976985957132,1.42265293005671,15.9798591436541,3.78506817369304e-47,1.02233452212225e-45,96.2598125675545,TRUE
"TSG101",1.09538854644,5.02614631379962,15.9785993095585,3.83692486046675e-47,1.03557032981267e-45,96.2462635543514,TRUE
"VPS33A",1.26700095097314,2.50717013232514,15.9767262468785,3.91533659068824e-47,1.05594824352581e-45,96.2261201939699,TRUE
"CACNB2",-2.28712197339246,-0.0906644612476371,-15.973116939613,4.07097068350303e-47,1.09710695457939e-45,96.1873071470674,TRUE
"NOMO2",1.17400555062822,6.0161236294896,15.9729794762363,4.07701865803986e-47,1.09792176784499e-45,96.1858289807666,TRUE
"TSFM",0.939205900468088,4.83062608695652,15.9706520372593,4.18079097370198e-47,1.12503256587365e-45,96.160802313858,FALSE
"TMEM38B",1.55709193397388,2.57975652173913,15.9602633671873,4.67708247677847e-47,1.25765015547804e-45,96.0491095917617,TRUE
"SPA17",2.18494396895787,0.963148015122873,15.9557380918353,4.9112547381689e-47,1.31964069763338e-45,96.0004644226799,TRUE
"ATG4B",-0.982802653362899,4.43177788279773,-15.9493802783979,5.26015526407095e-47,1.41234390710828e-45,95.9321281684477,FALSE
"RPS3AP47",3.88676369056418,-3.84629792060491,15.9481994431744,5.32762929792519e-47,1.4294033343975e-45,95.9194371314592,TRUE
"ADGRA1",-4.32947018723819,-6.88807901701323,-15.9369532706728,6.01514362826321e-47,1.61267155723473e-45,95.7985851373593,TRUE
"KARS1",1.01714662478442,5.37807391304348,15.9353270789234,6.12163012056461e-47,1.6400095572444e-45,95.7811124408836,TRUE
"HSPA8P1",3.72144475240207,-5.57898393194707,15.9350045016868,6.14297572546089e-47,1.64451446762504e-45,95.7776465677002,TRUE
"LINC01704",4.46306794777042,-6.15293516068053,15.9331087776439,6.26992922464594e-47,1.67726382302043e-45,95.7572787940122,TRUE
"CXCR1",-3.46682210643016,-3.35139867674858,-15.9268276984325,6.70957133286742e-47,1.79355043412681e-45,95.6898005215681,TRUE
"SFR1",1.5145141882237,0.594444990548204,15.9247392344948,6.86246440626389e-47,1.83227515309966e-45,95.6673659921816,TRUE
"SPG7",-0.901904653855635,4.74183610586011,-15.9246431632184,6.86958068198846e-47,1.83227515309966e-45,95.6663340076798,FALSE
"LOC101930112",-0.901904653855635,4.74183610586011,-15.9246431632184,6.86958068198846e-47,1.83227515309966e-45,95.6663340076798,FALSE
"RSPO3",-4.85557832224686,-2.73408998109641,-15.9143222132778,7.67859331601907e-47,2.04655371486643e-45,95.5554804090698,TRUE
"LOC100505915",-3.1042921162848,-2.11949603024575,-15.9107622061027,7.97915767324723e-47,2.12510200070835e-45,95.5172494686327,TRUE
"CTC1",-1.16577352303523,2.54125557655955,-15.9041944599269,8.56480699052622e-47,2.27940658770596e-45,95.446726232985,TRUE
